Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
44,77223,45.0,19613,40087,17523,0,29.0,0,8.0,0,0,0,25741.0,1,0,0,1,0,0,0,0,0,1,0,VER,21
45,75954,46.0,19282,39164,17508,0,30.0,0,6.0,0,0,0,25318.0,1,0,0,1,0,0,0,0,0,1,0,VER,21
46,76310,47.0,19453,39343,17514,0,31.0,0,6.0,0,0,0,25436.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
47,79905,48.0,19426,39118,21361,0,32.0,0,6.0,0,1,0,26635.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
48,92762,49.0,37442,38231,17089,0,1.0,1,11.0,0,0,1,30920.666666666668,0,1,0,1,0,0,0,0,0,0,1,VER,21
49,74709,50.0,19265,38375,17069,1,2.0,1,11.0,0,0,0,24903.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
50,75054,51.0,19038,38878,17138,0,3.0,1,10.0,0,0,0,25018.0,1,0,0,1,0,0,0,0,0,0,1,VER,21
51,85071,52.0,19006,42378,23687,0,4.0,1,10.0,0,0,0,28357.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
52,101425,53.0,26304,52824,22297,0,5.0,1,10.0,0,0,0,33808.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
53,101805,54.0,27396,51413,22996,0,6.0,1,10.0,0,0,0,33935.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
54,100895,55.0,27432,51644,21819,0,7.0,1,10.0,0,0,0,33631.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
55,86621,56.0,22903,43054,20664,0,8.0,1,10.0,0,0,0,28873.666666666668,0,0,1,1,0,0,0,0,0,0,1,VER,21
56,114435,57.0,28244,56847,29344,0,9.0,1,10.0,0,0,0,38145.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
57,115094,58.0,33822,54970,26302,0,10.0,1,10.0,0,0,0,38364.66666666666,0,0,1,1,0,0,0,0,0,0,1,VER,21
58,115185,59.0,30236,55033,29916,0,11.0,1,10.0,0,0,0,38395.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
59,76615,60.0,20111,39298,17206,0,12.0,1,9.0,0,0,0,25538.33333333333,1,0,0,1,0,0,0,0,0,0,1,VER,21
